Plate,Well,Characteristics [Organism 1],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Comment [Cell Line],Compound Name,Compound PubChem CID,Compound PubChem URL,Compound Concentration (microMolar),CAS,Compound SMILES,Experimental Condition [DMSO solvent],Control Type,Comment [Control Type Comments],Quality Control,Comment [Quality Control Comments],Channels
Za_BSF019007,A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,I20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,I21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,I22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,I23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,I24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,I3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,I4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,I5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,I6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,I7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,I8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,I9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,J3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,J9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,K1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,K10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,K11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,K12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,K13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,1762.5,67-68-5,CS(=O)C,0.01%,negative control,solvent control,pass,non-toxic in absence of infection,Hoechst:nuclei; GFP:infection
Za_BSF019007,K20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
Za_BSF019007,K22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Human rhinovirus A16,NCBITaxon,NCBITaxon_31708,HeLa,EFO,EFO_0001185,HeLa Ohio,Bafilomycin A,5702538,https://pubchem.ncbi.nlm.nih.gov/compound/5702538,0.625,88899-55-2,C[C@@H]1C/C(=C/C=C/[C@@H]([C@H](OC(=O)/C(=C/C(=C/[C@H]([C@H]1O)C)/C)/OC)[C@@H](C)[C@H]([C@H](C)[C@]2(C[C@H]([C@@H]([C@H](O2)C(C)C)C)O)O)O)OC)/C ,,positive control,inhibits rhinovirus infection,,,Hoechst:nuclei; GFP:infection
